-5.71,30.4,31.2,26.0,16.9,51.0,29.7,11.5,36,h
-7.21,19.66,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-6.47,25.23,37.8,28.6,13.3,16.0,35.5,7.9,10,h
-7.39,19.91,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.17,21.53,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.08,22.23,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.58,18.58,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.58,18.58,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.16,21.72,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.17,21.53,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.39,19.91,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.57,19.93,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.68,19.45,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.69,19.45,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.34,22.09,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.8,18.75,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.8,18.76,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.4,21.8,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.84,18.48,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.93,17.82,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.89,18.18,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.32,22.49,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.0,24.81,37.4,28.6,10.1,17.0,35.3,10.1,10,h
-7.94,17.82,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.87,18.32,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.93,17.97,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.74,19.38,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.81,18.94,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.81,18.94,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.81,18.94,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.81,18.95,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.45,21.72,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.4,22.03,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.38,22.24,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.71,19.77,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.45,21.72,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.8,19.15,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.72,19.77,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.68,18.65,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.38,22.31,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.91,18.42,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-6.44,28.96,30.0,25.2,18.3,35.0,29.3,18.3,35,h
-7.11,24.34,37.4,28.6,10.1,17.0,35.3,10.1,10,h
-7.82,18.94,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.71,19.77,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.81,19.15,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.91,18.42,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-6.61,28.05,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.93,18.54,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.45,22.31,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.2,22.68,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.21,22.68,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.77,18.6,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.44,21.08,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.77,18.6,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.77,18.6,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.28,22.3,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-6.67,26.6,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.87,17.99,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.35,21.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.68,19.45,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.37,21.7,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.03,24.11,37.4,28.6,10.1,17.0,35.3,10.1,10,h
-7.69,19.45,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.04,24.12,37.4,28.6,10.1,17.0,35.3,10.1,10,h
-7.34,21.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.66,19.39,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.35,21.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.77,18.61,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.37,21.7,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.77,18.6,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.38,21.7,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.67,19.44,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.38,21.71,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.21,24.09,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-7.2,24.43,37.4,28.6,10.1,17.0,35.3,10.1,10,h
-7.93,19.17,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.52,22.2,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-6.94,26.27,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.93,19.17,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.63,21.42,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.78,20.08,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.78,20.09,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.78,20.09,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.51,22.21,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.52,22.2,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.51,22.28,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.92,19.18,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.16,17.24,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.98,18.74,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.99,18.74,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.93,19.17,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.57,22.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.53,22.27,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.96,19.02,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.96,19.03,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.58,22.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.46,21.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.12,24.33,37.4,28.6,10.1,17.0,35.3,10.1,10,h
-7.54,22.3,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.54,22.32,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-6.75,27.94,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-8.06,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.94,19.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.67,21.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.13,18.53,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.12,18.59,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.06,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.95,19.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.95,19.86,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.68,21.86,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.63,22.24,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.62,22.3,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.42,23.72,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-7.61,22.29,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.63,22.16,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.31,24.56,37.4,28.6,10.1,17.0,35.3,10.1,10,h
-6.87,27.72,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-8.04,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.68,21.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.68,21.86,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.63,22.23,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.62,22.3,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.22,24.09,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-7.22,24.1,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-7.13,24.71,37.4,28.6,10.1,17.0,35.3,10.1,10,h
-7.93,18.81,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.75,20.18,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.77,20.1,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.77,20.1,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.78,20.09,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.79,20.09,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.16,17.24,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.51,22.21,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-8.18,17.94,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.05,18.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.05,18.98,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.05,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.05,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.94,19.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.62,22.35,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.95,19.86,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.09,18.74,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.06,18.98,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.95,19.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.95,19.86,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.12,18.53,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.12,18.59,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.1,18.75,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.06,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.13,18.53,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.12,18.59,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.1,18.74,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.08,18.94,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.08,18.94,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.65,22.24,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.65,22.26,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-8.18,18.22,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.1,18.93,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.11,18.93,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.75,21.79,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.18,18.51,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-7.75,21.79,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.14,17.77,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.98,19.01,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.98,19.01,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.15,17.77,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.15,17.77,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.87,19.96,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.57,22.23,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.87,19.96,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.79,20.62,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.35,23.97,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-7.62,22.08,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.17,17.93,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.04,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.59,22.32,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-8.05,18.98,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.05,18.98,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.04,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.04,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.6,22.28,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.6,22.29,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-8.08,18.74,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.05,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.05,19.01,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.62,22.17,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.11,18.58,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.09,18.74,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.38,16.98,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.08,19.33,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.19,18.52,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.19,18.52,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.19,18.53,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.09,19.33,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.09,19.33,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.88,20.92,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.17,18.88,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-6.27,32.16,32.4,24.6,18.7,30.0,27.5,15.8,28,h
-7.39,24.66,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-8.18,18.52,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.09,19.33,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.09,19.33,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.19,18.52,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.19,18.53,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.17,18.66,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.38,16.98,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.2,18.52,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-7.69,22.56,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.98,19.01,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-6.21,31.62,32.4,24.6,18.7,30.0,27.5,15.8,28,h
-8.08,18.74,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.08,18.75,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.05,19.0,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.05,19.01,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.95,19.85,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.63,23.07,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-8.17,18.88,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.43,24.61,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-7.88,21.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.88,21.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.73,23.04,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.25,26.45,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.25,26.46,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.25,26.45,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.25,26.45,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.25,26.46,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-8.14,19.76,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.41,17.57,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.2,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.21,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.21,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.92,21.59,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.87,21.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-6.96,28.55,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-8.2,18.52,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.18,18.67,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-7.88,20.93,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.6,23.09,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-8.42,17.57,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.22,19.26,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.22,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.88,21.96,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.88,21.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.88,21.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.57,24.3,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-8.26,19.38,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.27,19.37,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.27,19.38,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.27,19.38,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.48,25.23,32.9,25.5,14.8,19.0,31.3,14.8,15,h
-8.27,19.38,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-6.67,30.82,30.0,25.2,18.3,35.0,29.3,18.3,35,h
-8.37,18.68,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.09,20.86,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.55,17.37,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.33,26.42,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-8.52,17.65,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.34,26.39,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.33,26.41,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-7.96,21.95,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.53,17.66,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.36,26.28,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-8.26,18.4,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.22,18.69,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.22,18.69,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-7.96,20.78,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.81,21.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.14,19.43,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.24,18.71,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.15,19.42,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.15,19.43,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.25,18.7,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.11,19.76,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.11,19.76,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.9,21.43,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.78,22.32,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.91,21.37,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.41,17.57,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.13,19.76,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.13,19.77,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.84,21.93,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.83,22.01,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.42,17.57,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.14,19.76,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.85,21.93,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.21,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.01,20.79,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.22,19.24,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.21,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.22,19.26,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.22,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.23,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.66,23.45,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-7.92,21.59,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.87,21.96,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.87,21.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.33,19.31,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.59,17.34,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.09,21.14,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.55,17.37,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.32,19.31,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.09,21.14,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.53,17.66,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.35,19.22,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.59,17.34,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-7.65,24.67,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-7.65,24.69,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-8.44,18.78,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.1,21.46,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.46,18.78,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.45,18.78,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.45,18.79,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.03,22.02,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.22,19.26,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.22,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.88,21.97,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.23,19.27,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.45,17.56,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-6.4,32.4,32.4,24.6,18.7,30.0,27.5,15.8,28,h
-8.24,19.37,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.26,19.37,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.46,18.78,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.46,18.79,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-7.79,23.88,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-8.54,18.46,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.4,19.55,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.55,18.46,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.55,18.47,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.41,19.56,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.55,18.46,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.52,18.7,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-7.99,22.75,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-6.54,32.62,32.4,24.6,18.7,30.0,27.5,15.8,28,h
-8.49,18.65,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.7,16.9,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.5,18.64,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.5,18.65,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.39,19.53,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-6.27,34.43,30.4,22.7,21.6,44.0,25.2,16.2,36,h
-8.4,19.55,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.09,22.02,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.03,22.49,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-8.54,17.37,32.1,22.2,11.5,46.0,29.0,9.4,25,h
-8.36,18.95,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.17,21.54,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-7.41,27.09,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-8.54,18.99,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.54,19.0,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.63,18.36,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.63,18.37,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.57,18.87,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.52,19.32,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.22,21.62,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.59,18.8,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.58,18.86,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.58,18.87,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.58,18.87,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.53,19.29,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.53,19.31,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.52,19.32,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.22,21.62,38.3,28.4,17.3,17.0,36.1,15.1,11,h
-8.59,18.86,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.59,18.86,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.59,18.87,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.53,19.29,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.53,19.31,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.53,19.32,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.12,22.41,36.0,27.6,14.8,18.0,33.4,14.0,12,h
-7.58,26.22,37.9,29.0,18.0,17.0,35.1,16.6,15,h
-8.54,19.32,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.54,19.33,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.54,19.32,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-8.54,19.33,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-7.19,29.0,30.0,25.2,18.3,35.0,29.3,18.3,35,h
-8.49,18.65,34.6,25.2,19.8,18.0,32.7,17.6,11,h
-7.8,23.88,37.6,28.4,15.8,18.0,34.3,15.8,12,h
-8.5,18.65,34.6,25.2,19.8,18.0,32.7,17.6,11,h
